code,name,date,order_shares,sigma_minute,gamma,open,close,intraday_return,market_twap,market_vwap,ac_avg_price,twap_avg_price,vwap_avg_price,ac_minus_twap_bps,ac_minus_vwap_bps,twap_minus_vwap_bps,ac_first_half_ratio,vwap_first_half_ratio
000858,五粮液,2026-04-28,10000,0.0020887877427575347,1.6542895808987146e-07,100.04000091552734,100.04000091552734,0.0,100.01214908568328,100.00498579505395,100.01218275160686,100.01216275749798,100.00522528872867,0.0019991677335795544,0.6957099349658158,0.6937106285476169,0.49606935740710867,0.36322243310603036
000858,五粮液,2026-04-29,10000,0.0020887877427575347,1.6542895808987146e-07,97.87999725341795,98.33999633789062,0.004688614230764046,98.08710719337148,98.09907297135058,98.08705807439476,98.08712086518618,98.09937590803841,-0.006401532726130199,-1.255648522697772,-1.2492477896819398,0.49606935740710867,0.411065931162007
000858,五粮液,2026-04-30,10000,0.0020887877427575347,1.6542895808987146e-07,97.72000122070312,97.0999984741211,-0.00636489929861574,97.17900797946395,97.16449082101886,97.17911013898824,97.17902165127866,97.16475797600525,0.009105639064976856,1.4770955315435152,1.467988555781119,0.49606935740710867,0.37734548349478136
000858,五粮液,2026-05-06,10000,0.0020887877427575347,1.6542895808987146e-07,92.0,92.16000366210938,0.0017376596349698986,91.93322318841604,91.86511485537962,91.93340363473162,91.93323686023072,91.8654132933318,0.018140827691137673,7.401081534650356,7.382927313717147,0.49606935740710867,0.3976085495813552
000858,五粮液,2026-05-07,10000,0.0020887877427575347,1.6542895808987146e-07,92.5,92.62999725341795,0.001404389096449056,92.89042016037372,92.86848878538925,92.89054949954642,92.89043406196691,92.86881004727174,0.01242728389305725,2.340877659960938,2.328447482440321,0.49599330981316,0.38565321813130615
000858,五粮液,2026-05-08,10000,0.0020887877427575347,1.6542895808987146e-07,92.62999725341795,92.12999725341795,-0.0054124403060153625,92.32991734023922,92.40409840089826,92.32995937952691,92.32993101205392,92.40436788142287,0.0030724027055839542,-8.052487517845597,-8.055557445560968,0.49606935740710867,0.3643083670084109
000858,五粮液,2026-05-11,10000,0.0020887877427575347,1.6542895808987146e-07,91.97000122070312,91.80999755859376,-0.0017412526237806487,91.70115705758087,91.58829027925451,91.70118274955757,91.70117072939557,91.5885638073477,0.0013107970064929475,12.296179515027816,12.29486710641492,0.49606935740710867,0.37907614899019304
000858,五粮液,2026-05-12,10000,0.0020887877427575347,1.6542895808987146e-07,91.6999969482422,90.55999755859376,-0.012509758486735809,90.72743786267998,90.90588663209941,90.72754021022574,90.72745153449468,90.90617987627243,0.009773858911099609,-19.650992516661027,-19.660747159435665,0.49606935740710867,0.40569627216390264
000858,五粮液,2026-05-13,10000,0.0020887877427575347,1.6542895808987146e-07,90.7300033569336,89.06999969482422,-0.018465526163163215,89.23024787587568,89.2042838963229,89.23046476775093,89.23026154769038,89.20452919438117,0.022774791537116812,2.907427863134693,2.8846465018772527,0.49606935740710867,0.36614916731389563
000858,五粮液,2026-05-14,10000,0.0020887877427575347,1.6542895808987146e-07,88.77999877929688,88.9800033569336,0.002250277448592481,88.61661170139786,88.72483470518002,88.61650169390444,88.61662537321256,88.72502454061014,-0.013956670951165151,-12.231368463135883,-12.217428843647182,0.49606935740710867,0.3222225380413897
000858,五粮液,2026-05-15,10000,0.0020887877427575347,1.6542895808987146e-07,88.0,86.87000274658203,-0.01292403458922539,87.03132213245739,87.10054714164794,87.031394059733,87.03133580427208,87.10079606462115,0.006693619072350998,-7.968010399888037,-7.974698681001424,0.49606935740710867,0.3695025372928535
000858,五粮液,2026-05-18,10000,0.0020887877427575347,1.6542895808987146e-07,86.5999984741211,85.56999969482422,-0.011965047084964653,85.64433339436849,85.60950993470917,85.64437114881098,85.64434718011499,85.60975630534482,0.0027986314066197338,4.043329283953678,4.040529521751601,0.5001977402996508,0.3723937845359988
000858,五粮液,2026-05-19,10000,0.0020887877427575347,1.6542895808987146e-07,85.94999694824219,85.79000091552734,-0.0018632360660590461,86.02842958308449,86.06007905832345,86.02862592879633,86.0284432548992,86.0603954940898,0.02123412794929891,-3.691543027554145,-3.712769271760896,0.49606935740710867,0.3922432249826497
000858,五粮液,2026-05-20,10000,0.0020887877427575347,1.6542895808987146e-07,85.22000122070312,85.54000091552734,0.0037479511057725776,85.44677683932723,85.31241273967274,85.44670082744935,85.44679051114194,85.3127411322405,-0.010495852689196283,15.70219095424319,15.712703298755848,0.49606935740710867,0.43408287850511396
000858,五粮液,2026-05-21,10000,0.0020887877427575347,1.6542895808987146e-07,85.5199966430664,85.3499984741211,-0.001989796101042085,86.02628074204627,86.13713161768328,86.0264697550465,86.02629441386097,86.13739480160474,0.020382278085318006,-12.877687653977121,-12.898043642910473,0.49606935740710867,0.3836991680450577
000858,五粮液,2026-05-22,10000,0.0020887877427575347,1.6542895808987146e-07,85.54000091552734,84.05999755859375,-0.017453312968321904,84.23388425968895,84.31055661988421,84.23395330555391,84.23389793150366,84.31084073202997,0.006573843975843374,-9.11951841643166,-9.126086261060928,0.49606935740710867,0.37871593290043537
000858,五粮液,2026-05-25,10000,0.0020887877427575347,1.6542895808987146e-07,83.5999984741211,84.13999938964844,0.006438569069858942,84.2036361694336,84.18756531782917,84.2036611363646,84.20364984124829,84.18787725441409,0.0013414045985093992,1.8748402341595138,1.8734985782509206,0.49606935740710867,0.42177688148841097
000858,五粮液,2026-05-26,10000,0.0020887877427575347,1.6542895808987146e-07,83.6500015258789,83.41000366210938,-0.002873195515623547,83.38429808813679,83.37867288767258,83.3844580139835,83.38431175995149,83.37894027767307,0.017539754053608192,0.6617661836494371,0.6442252996419207,0.49606935740710867,0.36109398010725097
000858,五粮液,2026-05-27,10000,0.0020887877427575347,1.6542895808987146e-07,82.94999694824219,83.88999938964844,0.011268429736461937,82.9938527716965,83.26417883499579,82.99347321230287,82.99386633144715,83.26431960418608,-0.04736725274456788,-32.52850598800761,-32.48129259022181,0.5002043843068079,0.24708999711235455
002594,比亚迪,2026-04-28,10000,0.0017166517346674682,1.5121098902374824e-07,101.83999633789062,101.4499969482422,-0.003836882099284763,101.8611568104137,102.13588528513644,101.86124070955908,101.86116930718964,102.1361655484657,0.007009773197452773,-26.91748191546828,-26.924472815220703,0.4960167418470758,0.3938726682857775
002594,比亚迪,2026-04-29,10000,0.0017166517346674682,1.5121098902374824e-07,101.51000213623048,105.41000366210938,0.03770020616779996,104.50892569802024,104.43037122569623,104.50871091764023,104.50893819479617,104.43062326285772,-0.021747150039663765,7.477467082233069,7.499230540961577,0.4960167418470758,0.3609067207506815
002594,比亚迪,2026-04-30,10000,0.0017166517346674682,1.5121098902374824e-07,104.55999755859376,102.9800033569336,-0.015226218750720675,102.98677668295616,102.98307541402235,102.98688487773755,102.98678917973211,102.9833517693007,0.00929226031898267,0.34307568904656804,0.3337831185690199,0.4960167418470758,0.38723356542680654
002594,比亚迪,2026-05-06,10000,0.0017166517346674682,1.5121098902374824e-07,101.6999969482422,100.76000213623048,-0.00928580036147743,100.63966924493963,100.61955395823614,100.639633553154,100.63968174171556,100.61983452957229,-0.004788226743990265,1.9677058379463652,1.9724950091659643,0.4960167418470758,0.4122680808525176
002594,比亚迪,2026-05-07,10000,0.0017166517346674682,1.5121098902374824e-07,101.22000122070312,100.47000122070312,-0.007437190221682863,100.37890753225118,100.48645483475211,100.3789257122869,100.37892023905704,100.48668630035563,0.0005452568974106953,-10.723867214272875,-10.724411886414709,0.49594241603242006,0.35610651865351045
002594,比亚迪,2026-05-08,10000,0.0017166517346674682,1.5121098902374824e-07,100.4800033569336,100.0199966430664,-0.00458860370072725,100.01421488612151,100.01302255152376,100.01424384747546,100.01422738289746,100.01328816196954,0.0016462235841174788,0.0955558529747158,0.09390961392963248,0.4960167418470758,0.4039520157194016
002594,比亚迪,2026-05-11,10000,0.0017166517346674682,1.5121098902374824e-07,100.0,100.44000244140624,0.0043903726084035975,99.79677707892805,99.82296901727582,99.79663771896834,99.79678957570398,99.82321332607661,-0.015216595271594358,-2.6622672445397733,-2.6470546771839576,0.4960167418470758,0.38124791039894124
002594,比亚迪,2026-05-12,10000,0.0017166517346674682,1.5121098902374824e-07,99.9499969482422,99.16999816894533,-0.007834499679326857,99.37090919431576,99.33986914575985,99.37097998669323,99.3709216910917,99.34011776992503,0.005866464811710159,3.1067223857816906,3.1008541018651137,0.4960167418470758,0.3854641255193359
002594,比亚迪,2026-05-13,10000,0.0017166517346674682,1.5121098902374824e-07,99.2300033569336,98.58000183105467,-0.006572001904441814,98.20776877915564,98.146703747854,98.20777140172915,98.20778127593158,98.14698057865118,-0.0010054399257608537,6.193855656033698,6.19486171881567,0.4960167418470758,0.4082115795290593
002594,比亚迪,2026-05-14,10000,0.0017166517346674682,1.5121098902374824e-07,99.2300033569336,98.72000122070312,-0.005152849233590408,99.01231441024906,98.9892907464182,99.01234740838993,99.012326907025,98.98957366409493,0.002070587123981227,2.3006205049713735,2.2985494419103247,0.4960167418470758,0.3932354849881493
002594,比亚迪,2026-05-15,10000,0.0017166517346674682,1.5121098902374824e-07,98.0,96.3000030517578,-0.017499128176380385,96.68760353277537,96.78360660732729,96.68764130553592,96.68761602955131,96.78386378929447,0.002614190488525736,-9.941996526201535,-9.944608116979614,0.4960167418470758,0.36979132562790207
002594,比亚迪,2026-05-18,10000,0.0017166517346674682,1.5121098902374824e-07,95.33000183105467,94.4800033569336,-0.008956368293292669,94.70608348846436,94.7307893768991,94.70614005515057,94.7060960893801,94.73106466257335,0.00464233795849367,-2.6310912382920826,-2.635732352653797,0.5001461290332497,0.41069687511018665
002594,比亚迪,2026-05-19,10000,0.0017166517346674682,1.5121098902374824e-07,94.62999725341795,95.98999786376952,0.014269475625017718,95.35404974567004,95.26137710951423,95.35395329172748,95.35406224244598,95.26159965844317,-0.011425912639362323,9.694738868069042,9.706175870898281,0.4960167418470758,0.3681549733028168
002594,比亚迪,2026-05-20,10000,0.0017166517346674682,1.5121098902374824e-07,95.22000122070312,93.37999725341795,-0.019512856456358987,93.85652873141707,94.0592557405812,93.8566636784889,93.85654122819301,94.05950283253271,0.013046538289707144,-21.564982583945902,-21.578000970413626,0.4960167418470758,0.37482312376980975
002594,比亚迪,2026-05-21,10000,0.0017166517346674682,1.5121098902374824e-07,93.5999984741211,93.62000274658205,0.00021369802805949663,94.61743807201543,94.75572587916594,94.61759618714954,94.61745056879137,94.75597647223175,0.015390222132261044,-14.60385827196431,-14.619225994781937,0.4960167418470758,0.3943530766460678
002594,比亚迪,2026-05-22,10000,0.0017166517346674682,1.5121098902374824e-07,93.62000274658205,93.77999877929688,0.001707535435291469,93.64561998351546,93.69274112282784,93.64558138652829,93.64563248029143,93.69299096171083,-0.0054560753959265185,-5.060098380456068,-5.054645062911867,0.4960167418470758,0.36201445358125267
002594,比亚迪,2026-05-25,10000,0.0017166517346674682,1.5121098902374824e-07,95.05999755859376,95.95999908447266,0.009423182927704592,95.89834708221687,96.09358522654985,95.89846527781377,95.89835957899281,96.09385765596132,0.01102196340196926,-20.33349299464082,-20.34449253441761,0.4960167418470758,0.40781059017743276
002594,比亚迪,2026-05-26,10000,0.0017166517346674682,1.5121098902374824e-07,95.5,96.5500030517578,0.01093479299589438,96.37462849262332,96.3852251926743,96.37457799784505,96.37464098939927,96.38549965321137,-0.006536112983068776,-1.133122244073581,-1.1265868674403823,0.4960167418470758,0.41112846393282115
002594,比亚迪,2026-05-27,10000,0.0017166517346674682,1.5121098902374824e-07,96.0,95.22000122070312,-0.008158174881644999,95.46811482163726,95.42107518844304,95.46832627703897,95.4681272159806,95.42134410777545,0.020851048845305087,4.923654105148945,4.902792833467728,0.5001510393560102,0.39035786746678525
300059,东方财富,2026-04-28,10000,0.0019466052637904464,2.471529656588432e-09,19.90999984741211,20.149999618530273,0.011982159048968793,20.21950415934413,20.222682740534008,20.22026512632291,20.219504363602777,20.222687940249003,0.3762519132277653,-1.1980672071143506,-1.5742598885137848,0.5073666612533755,0.2698883797489158
300059,东方财富,2026-04-29,10000,0.0019466052637904464,2.471529656588432e-09,20.040000915527344,20.270000457763672,0.01141166114555703,20.14190084284002,20.198694794115145,20.14016084785491,20.14190104709867,20.19869994060633,-0.8639697115431222,-28.981614125438426,-28.120073903109557,0.5073666612533755,0.17646170396983196
300059,东方财富,2026-04-30,10000,0.0019466052637904464,2.471529656588432e-09,20.239999771118164,20.3700008392334,0.006402438327319568,20.443966952237215,20.43283985914251,20.44600890277127,20.443967156495862,20.432845164287958,0.9987035587455395,6.4424402854657,5.443193113088274,0.5073666612533755,0.27383526522236523
300059,东方财富,2026-05-06,10000,0.0019466052637904464,2.471529656588432e-09,20.450000762939453,20.84000015258789,0.01889130441067921,20.83652885689223,20.863326703298796,20.83498891914759,20.83652906115088,20.863331189341775,-0.7391547789792341,-13.584729081357327,-12.84652385932783,0.5073666612533755,0.41213929527364745
300059,东方财富,2026-05-07,10000,0.0019466052637904464,2.471529656588432e-09,20.989999771118164,20.719999313354492,-0.012946738676194204,20.66999988395627,20.659961711497708,20.669914168318122,20.670000091647854,20.659965923379453,-0.041569099831217926,4.815228144887662,4.856817434071292,0.5069276857416793,0.3929453213265895
300059,东方财富,2026-05-08,10000,0.0019466052637904464,2.471529656588432e-09,20.600000381469727,20.489999771118164,-0.005354143233091369,20.519008147815043,20.499881357278117,20.520330144211613,20.519008352073687,20.499885454880538,0.6441793459255329,9.973074911113766,9.328294655712721,0.5073666612533755,0.39807014977498795
300059,东方财富,2026-05-11,10000,0.0019466052637904464,2.471529656588432e-09,20.459999084472656,21.290000915527344,0.03976580613178315,20.946942163893013,20.975227455536555,20.942632432588976,20.946942368151664,20.975230183581903,-2.057548775825646,-15.54106949369416,-13.486295588965858,0.5073666612533755,0.3151219702668882
300059,东方财富,2026-05-12,10000,0.0019466052637904464,2.471529656588432e-09,21.1299991607666,21.270000457763672,0.0066038588233694575,21.264132271128254,21.24346429745508,21.264944212421817,21.264132475386898,21.243469496727858,0.3817400196592935,10.108855193011745,9.726743864613141,0.5073666612533755,0.2678485115627143
300059,东方财富,2026-05-13,10000,0.0019466052637904464,2.471529656588432e-09,21.1299991607666,21.09000015258789,-0.0018947901845746671,20.9536363113025,21.017660400412066,20.952965139219614,20.953636515561154,21.017665544145753,-0.3204104170850819,-30.783820776975055,-30.464386470567817,0.5073666612533755,0.21827714955516703
300059,东方财富,2026-05-14,10000,0.0019466052637904464,2.471529656588432e-09,21.13999938964844,20.190000534057617,-0.04597949279387389,20.609256066566658,20.43238769508201,20.6140935498118,20.609256270825302,20.432392809253678,2.347139034484247,88.92778357110886,86.56032762424326,0.5073666612533755,0.22264057778058768
300059,东方财富,2026-05-15,10000,0.0019466052637904464,2.471529656588432e-09,20.200000762939453,19.719999313354492,-0.024049327821701414,19.92297516184405,19.868961536096574,19.92523286028441,19.9229753661027,19.86896670908301,1.1331109637113812,28.318609631410308,27.182418598044045,0.5073666612533755,0.222379481422512
300059,东方财富,2026-05-18,10000,0.0019466052637904464,2.471529656588432e-09,19.59000015258789,19.760000228881836,0.008640464157290664,19.815416606267295,19.839747408877237,19.816035281803913,19.8154168122281,19.839751613833354,0.31211535022057646,-11.953946042804198,-12.26567856236982,0.5112824310146098,0.3927395084135233
300059,东方财富,2026-05-19,10000,0.0019466052637904464,2.471529656588432e-09,19.790000915527344,19.899999618530273,0.005542906684520814,19.627603310198822,19.70757578041467,19.626920841340276,19.62760351445747,19.707580834049942,-0.34781277127970966,-40.9284089147588,-40.582007637534055,0.5073666612533755,0.2147250969784052
300059,东方财富,2026-05-20,10000,0.0019466052637904464,2.471529656588432e-09,19.770000457763672,19.68000030517578,-0.004562753205978466,19.726942125430778,19.73301455234204,19.72742011663424,19.72694232968942,19.73301976744674,0.24220020357512695,-2.8377059763251555,-3.0798315863167502,0.5073666612533755,0.211423938770248
300059,东方财富,2026-05-21,10000,0.0019466052637904464,2.471529656588432e-09,19.8700008392334,19.979999542236328,0.005520651509382668,20.5106611173015,20.342279052384647,20.516041233598546,20.510661321560146,20.342284276432213,2.6229832154389676,85.41663994325432,82.77194578536484,0.5073666612533755,0.2639025507499245
300059,东方财富,2026-05-22,10000,0.0019466052637904464,2.471529656588432e-09,19.989999771118164,19.5,-0.024817671492790794,19.507355303803752,19.521682680153948,19.50919666505542,19.5073555080624,19.521687975167254,0.9438270565476081,-6.398683416989348,-7.34181753293317,0.5073666612533755,0.2565479450949291
300059,东方财富,2026-05-25,10000,0.0019466052637904464,2.471529656588432e-09,19.760000228881836,19.8700008392334,0.005551394897119247,19.717520768977394,19.78217500331213,19.718229642649444,19.71752097323604,19.782179031002105,0.3594110103222192,-32.326766557132515,-32.68500283246545,0.5073666612533755,0.38067686702313597
300059,东方财富,2026-05-26,10000,0.0019466052637904464,2.471529656588432e-09,19.670000076293945,20.049999237060547,0.019134479421070886,19.9079338262889,19.922873984750773,19.910472152404434,19.907934030547548,19.922878195622754,1.2749298108949425,-6.227033612565824,-7.501007097704404,0.5073666612533755,0.40141405902057925
300059,东方财富,2026-05-27,10000,0.0019466052637904464,2.471529656588432e-09,19.81999969482422,19.61000061035156,-0.010651842171716218,19.805819699021637,19.724128497347493,19.809083458971514,19.80581990160603,19.724133554282947,1.6477769573275403,43.0690171787651,41.41441604939011,0.5116542733935527,0.21260073313605357
300750,宁德时代,2026-04-28,10000,0.002392073550386956,7.79592541561375e-07,426.19000244140625,427.6000061035156,0.003302931469916931,428.75917318044617,428.7138389128609,428.7591519928924,428.75923760958176,428.71514080872953,-0.001996847691643211,1.0265833877443065,1.0285804408272092,0.4959238831545409,0.3889013579369466
300750,宁德时代,2026-04-29,10000,0.002392073550386956,7.79592541561375e-07,430.989990234375,445.1499938964844,0.03232642498869298,436.92975130948156,437.9817522414314,436.9291993510121,436.9298157386171,437.98268706491194,-0.014107245209782349,-24.05318166705861,-24.039108334408255,0.4959238831545409,0.32184412694592884
300750,宁德时代,2026-04-30,10000,0.002392073550386956,7.79592541561375e-07,445.9500122070313,436.1300048828125,-0.022266490245278887,438.84041273889466,439.170331495214,438.8407993795015,438.8404771680303,439.1715423920963,0.007342337089433215,-7.5310665803451915,-7.538403382485459,0.4959238831545409,0.3796638261648581
300750,宁德时代,2026-05-06,10000,0.002392073550386956,7.79592541561375e-07,456.9599914550781,460.489990234375,0.007695277714276596,458.7256197338262,458.5138210359176,458.72516501866187,458.7256841629618,458.51514845051804,-0.011317096858531883,4.580362695836282,4.5916849891480815,0.4959238831545409,0.36651463738236534
300750,宁德时代,2026-05-07,10000,0.002392073550386956,7.79592541561375e-07,466.0,453.8999938964844,-0.026308738110054936,452.92361321970196,452.87364108929114,452.92382734029815,452.9236787316805,452.87496537699064,0.0032810962324880677,1.078928336584184,1.0756468874206782,0.4958525967374101,0.39386747637007874
300750,宁德时代,2026-05-08,10000,0.002392073550386956,7.79592541561375e-07,449.0,437.4500122070313,-0.02606044628500614,442.43330749007293,442.2901073639741,442.4339084432629,442.4333719192086,442.2911994948659,0.012126663320177755,3.226583494313484,3.2144529329336535,0.4959238831545409,0.35542628970902995
300750,宁德时代,2026-05-11,10000,0.002392073550386956,7.79592541561375e-07,440.0,447.25,0.01634299547652159,445.60479484116735,445.7083921939744,445.60455351871224,445.60485927030294,445.7097417986755,-0.006861495882581892,-2.360017520344204,-2.353157639078951,0.4959238831545409,0.3850971588106037
300750,宁德时代,2026-05-12,10000,0.002392073550386956,7.79592541561375e-07,446.25,431.2000122070313,-0.03430728518962005,434.8880163775988,434.91707262168006,434.88852846516784,434.8880808067344,434.9181310720575,0.010293646874881546,-0.6806477995457971,-0.6909407351918251,0.4959238831545409,0.341453657475483
300750,宁德时代,2026-05-13,10000,0.002392073550386956,7.79592541561375e-07,432.0,434.1700134277344,0.005010605156381203,430.8957015108471,430.55588122212555,430.8957349446919,430.8957659399826,430.5570872311147,-0.0007193222384405118,7.865338270356403,7.866058158418898,0.4959238831545409,0.3680339393750696
300750,宁德时代,2026-05-14,10000,0.002392073550386956,7.79592541561375e-07,448.9800109863281,428.0,-0.04785517220805186,433.80942226441437,435.92624953424144,433.80973006105376,433.80948669355,435.9276684917195,0.00561000879972795,-48.58462960136589,-48.59021235101291,0.4959238831545409,0.406733436164486
300750,宁德时代,2026-05-15,10000,0.002392073550386956,7.79592541561375e-07,428.0899963378906,423.69000244140625,-0.010331383783949445,425.1105788049619,425.11872291149933,425.1107704935166,425.11064323409744,425.11980605248027,0.0029935599399344426,-0.21254147266280832,-0.21553496808102146,0.4959238831545409,0.35599854275679554
300750,宁德时代,2026-05-18,10000,0.002392073550386956,7.79592541561375e-07,420.510009765625,416.6600036621094,-0.00919773327692533,417.25349985758464,417.1774366417692,417.25381336530216,417.25356482362974,417.17862450090973,0.005956609920865219,1.802318239156886,1.7963605592119514,0.5000550430893221,0.3677116927924877
300750,宁德时代,2026-05-19,10000,0.002392073550386956,7.79592541561375e-07,415.6600036621094,418.0799865722656,0.005805142453406888,414.325783973883,414.71692931417556,414.3255651955842,414.3258484030186,414.71809213239754,-0.006835379339209524,-9.464909881192751,-9.458080966811,0.4959238831545409,0.36597283476820924
300750,宁德时代,2026-05-20,10000,0.002392073550386956,7.79592541561375e-07,416.0,415.0,-0.0024067400305649764,417.0552050377712,418.7529881004548,417.0553160839024,417.05526946690674,418.75414182801603,0.0011177654157812356,-40.568571732749746,-40.56968496342739,0.4959238831545409,0.35462963937292474
300750,宁德时代,2026-05-21,10000,0.002392073550386956,7.79592541561375e-07,419.0,411.6300048828125,-0.017746020458804697,419.48727265665354,420.7972597795623,419.48769938750286,419.4873370857891,420.7985531260813,0.00863677354967507,-31.15157428275839,-31.160184143963487,0.4959238831545409,0.3925755955787128
